UF,Cod.Item,Produto,CFOP,NCM,ID utilização,Utilização,Valor,ICMS
MT,21470,KIT AGUAS LATA PEONIA 3X150G,5405,3401.11.90,10,Vda/Dev Vda Mer,7904.8,0.0
MT,21471,VELA AGUAS ROSMARINO 250GR,5102,3406.00.00,10,Vda/Dev Vda Mer,2943.0,500.31
MT,21472,KIT AGUAS LATA ROSMARINO 3X150G,5405,3401.11.90,10,Vda/Dev Vda Mer,7814.6,0.0
MT,21473,KIT AGUAS SPRAY+SAB SANDALO,5102,3307.49.00,10,Vda/Dev Vda Mer,185.0,46.25
MT,21474,KIT AGUAS FIBRALATA SANDALO,5405,3304.99.90,10,Vda/Dev Vda Mer,600.0,0.0
MT,21482,VELA AGUAS SANDALO 250GR,5102,3406.00.00,10,Vda/Dev Vda Mer,675.0,114.75
MT,21500,KIT AGUAS FIBRALATA ROSMARINO,5405,3304.99.90,10,Vda/Dev Vda Mer,3822.0,0.0
MT,21501,KIT AGUAS FIBRALATA PEONIA,5405,3304.99.90,10,Vda/Dev Vda Mer,4518.9,0.0
MT,21556,PERF VINT ESPLENDOR 75ML,5405,3303.00.10,10,Vda/Dev Vda Mer,53699.04,0.0
MT,21557,PERF VINT FERVO INTENSO 75ML,5405,3303.00.10,10,Vda/Dev Vda Mer,35463.31,0.0
MT,21563,REFIL SHAMPOO BEBE CAMOMILA,5405,3305.10.00,10,Vda/Dev Vda Mer,133.6,0.0
MT,21564,REFIL SH BEBE TRADICIONAL 250ML,5405,3305.10.00,10,Vda/Dev Vda Mer,156.8,0.0
MT,21566,REFIL COND BEBE CAMOMILA 250ML,5405,3305.90.00,10,Vda/Dev Vda Mer,144.0,0.0
MT,21567,REFIL COND BEBE TRADICIONAL 250ML,5405,3305.90.00,10,Vda/Dev Vda Mer,36.0,0.0
MT,21570,KIT SAB BRONZE 3X100G,5405,3401.11.90,10,Vda/Dev Vda Mer,2779.0,0.0
MT,21571,KIT PERFUME + SAB BARR + CR MAOS BRONZE,5405,3303.00.10,10,Vda/Dev Vda Mer,7210.5,0.0
MT,21574,VELA BIBLIOTECA BRONZE 250G,5102,3406.00.00,10,Vda/Dev Vda Mer,4684.5,796.37
MT,21575,VELA BIBLIOTECA FLOR DE MAIO 250G,5102,3406.00.00,10,Vda/Dev Vda Mer,3105.0,527.85
MT,21584,MANTEIGA VINT BOSSA 250G,5405,3304.99.90,10,Vda/Dev Vda Mer,3375.67,0.0
MT,21585,MANTEIGA VINT CARIOCA 250 GR,5405,3304.99.90,10,Vda/Dev Vda Mer,3946.5,0.0
MT,21586,ESFOLIANTE VINT BOSSA 250 GR,5405,3304.99.90,10,Vda/Dev Vda Mer,1329.6,0.0
MT,21587,ESFOLIANTE VINT CARIOCA 250 GR,5405,3304.99.90,10,Vda/Dev Vda Mer,1728.0,0.0
MT,21611,DIFUSOR VINTAGE AURORA C/ VARETAS 235 ML,5102,3307.49.00,10,Vda/Dev Vda Mer,1985.05,337.46
MT,21612,DIFUSOR VINTAGE C/VARETAS BENJOIM 235 ML,5102,3307.49.00,10,Vda/Dev Vda Mer,5193.5,882.9
MT,21613,DIFUSOR VINTAGE C/ VARETAS BOSSA 235 ML,5102,3307.49.00,10,Vda/Dev Vda Mer,4235.0,719.95
MT,21614,DIFUSOR VINTAGE C/VARETAS CARIOCA 235 ML,5102,3307.49.00,10,Vda/Dev Vda Mer,6876.0,1168.93
MT,21615,DIFUSOR VINTAGE C/VARETAS SALOME 235ML,5102,3307.49.00,10,Vda/Dev Vda Mer,2288.5,389.06
MT,21616,DIFUSOR VINTAGE C/VARETAS SUZETTE 235 ML,5102,3307.49.00,10,Vda/Dev Vda Mer,1819.0,309.24
MT,21617,DIFUSOR VINTAGE C/VARETA UM SONHO 235 ML,5102,3307.49.00,10,Vda/Dev Vda Mer,4830.0,821.1
MT,21618,COLONIA VINT BAUNILHA & AÇAFRAO,5405,3303.00.20,10,Vda/Dev Vda Mer,12854.63,0.0
MT,21619,COLONIA VINT BAUNILHA E AÇAFRAO 300 ML,5405,3303.00.20,10,Vda/Dev Vda Mer,11704.8,0.0
MT,21620,SAB LIQ VINT BAUNILHA E AÇAFRAO 500ML,5405,3401.30.00,10,Vda/Dev Vda Mer,1732.5,0.0
MT,21622,DIFUSOR VINT BAUNILHA E AÇAFRAO 500ML,5102,3307.49.00,10,Vda/Dev Vda Mer,11229.5,1909.03
MT,21641,TRIO FIBR FIGO 3X150G,5405,3401.11.90,10,Vda/Dev Vda Mer,8359.31,0.0
MT,21642,TRIO FIBR OUD 3X150G,5405,3401.11.90,10,Vda/Dev Vda Mer,8595.0,0.0
MT,21643,KIT VINT COLONIA + BARRA OUD,5405,3303.00.20,10,Vda/Dev Vda Mer,3454.6,0.0
MT,21661,KIT FERVO CRMÃOS+PERF+BARRA,5405,3303.00.10,10,Vda/Dev Vda Mer,30018.38,0.0
MT,21666,KIT ESPLEN CMÃOS+PERF+BARRA,5405,3303.00.10,10,Vda/Dev Vda Mer,46540.11,0.0
MT,21670,KIT FIBROLATA VINT BOSSA,5405,3307.49.00,10,Vda/Dev Vda Mer,9757.0,0.0
MT,21672,KIT ESPLEN SAB+HID 240ML,5405,3304.99.90,10,Vda/Dev Vda Mer,7297.15,0.0
MT,21673,KIT FERVO SAB+HID 240ML,5405,3304.99.90,10,Vda/Dev Vda Mer,4200.0,0.0
MT,21694,KIT VINT COLONIA + BARRA FIGO,5405,3303.00.20,10,Vda/Dev Vda Mer,3298.2,0.0
MT,21695,KIT VINT FIBRALATA OUD,5405,3304.99.90,10,Vda/Dev Vda Mer,6923.7,0.0
MT,21696,KIT VINT FIBRALATA FIGO,5405,3304.99.90,10,Vda/Dev Vda Mer,10189.35,0.0
MT,21697,TRIO FIBR BAUNILHA E ACAFRAO 3X150G,5405,3401.11.90,10,Vda/Dev Vda Mer,2677.5,0.0
MT,21698,KIT VINT FIBRALATA BAUNILHA E ACAFRAO,5405,3304.99.90,10,Vda/Dev Vda Mer,9477.0,0.0
MT,21742,PERF VINT TROPICALIA 75ML,5405,3303.00.10,10,Vda/Dev Vda Mer,1375.0,0.0
MT,21744,PERF VINT OASIS 75ML,5405,3303.00.10,10,Vda/Dev Vda Mer,10628.75,0.0
MT,21747,EAU TOILETTE VINTAGE IRIS 100 ML,5405,3303.00.20,10,Vda/Dev Vda Mer,7754.4,0.0
MT,21748,EAU TOILETTE VINTAGE TUBEROSA 100 ML,5405,3303.00.20,10,Vda/Dev Vda Mer,15312.0,0.0
MT,21751,KIT SAB FLOR DE MAIO 3X100G,5405,3401.11.90,10,Vda/Dev Vda Mer,3206.0,0.0
MT,21761,KIT DUO OASIS 2X150 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,7749.0,0.0
MT,21762,KIT DUO FLORA MAGNIFICA 2X150 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,7353.0,0.0
MT,21763,KIT BOMBOM VINTAGE NOSTALGIA,5405,3303.00.10,10,Vda/Dev Vda Mer,1932.86,0.0
MT,21764,KIT BOMBOM VINTAGE IMPERIAL,5405,3303.00.10,10,Vda/Dev Vda Mer,6520.5,0.0
MT,21765,KIT VINT BOLA 2024 3X150 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,29963.5,0.0
MT,21766,KIT EXPERIMENTO VINT FUNDO DO MAR,5405,3303.00.10,10,Vda/Dev Vda Mer,17698.41,0.0
MT,21767,TRIO CR MAOS VINT NATAL 2024,5405,3304.99.90,10,Vda/Dev Vda Mer,2808.75,0.0
MT,21768,KIT MALA VINTAGE ESPLENDOR,5405,3303.00.10,10,Vda/Dev Vda Mer,40733.36,0.0
MT,21769,KIT MALA VINTAGE JARDIM REAL,5405,3303.00.10,10,Vda/Dev Vda Mer,36388.75,0.0
MT,21770,KIT VINT DIF+SAB FLORA MAGNIFICA,5405,3307.49.00,10,Vda/Dev Vda Mer,11314.5,0.0
MT,21771,KIT VINT DIF+SAB INFUSAO 2024,5405,3307.49.00,10,Vda/Dev Vda Mer,19052.25,0.0
MT,21778,KIT VINT BOMBOM IRIS,5405,3304.99.90,10,Vda/Dev Vda Mer,8291.58,0.0
MT,21779,KIT VINT BOMBOM TUBEROSA,5405,3304.99.90,10,Vda/Dev Vda Mer,10200.52,0.0
MT,21780,TRIO VINT LAV+IRIS+FIGO 25ML,5405,3303.00.20,10,Vda/Dev Vda Mer,3589.84,0.0
MT,21781,TRIO VINT LIM+TUB+BAU&AÇAFRAO 25ML,5405,3303.00.20,10,Vda/Dev Vda Mer,6724.01,0.0
MT,21782,KIT EXPERIMENTO CASE IRI+TUB+TONK 3X10ML,5405,3303.00.20,10,Vda/Dev Vda Mer,2198.2,0.0
MT,21833,SAB ORIG VERBENA TROP 100G,5405,3401.11.90,10,Vda/Dev Vda Mer,731.44,0.0
MT,21834,SAB ORIG COCO DA BAHIA 100G,5405,3401.11.90,10,Vda/Dev Vda Mer,716.49,0.0
MT,21917,KIT EPOQUE TROPICAL SAB+HID 240ML,5405,3304.99.90,10,Vda/Dev Vda Mer,4613.0,0.0
MT,21918,KIT EPOQUE CRMÃOS+PERF+BARRA,5405,3303.00.10,10,Vda/Dev Vda Mer,19755.0,0.0
MT,21935,KIT BOMBOM TERRAPEUTICS 2024 4X90GR,5405,3401.11.90,10,Vda/Dev Vda Mer,4274.4,0.0
MT,21936,KIT TERR ESSENCIAIS CAST BRASIL,5405,3304.99.90,10,Vda/Dev Vda Mer,936.0,0.0
MT,21937,KIT TERR BANHO RELAX LAVANDA,5405,3401.30.00,10,Vda/Dev Vda Mer,5246.5,0.0
MT,21964,LATA VINTAGE MÚSICA PASSEIO 2024,5405,3304.99.90,10,Vda/Dev Vda Mer,2845.35,0.0
MT,21972,KIT EPOQUE ILUMINADOR+ PERF+BARRA,5405,3303.00.10,10,Vda/Dev Vda Mer,2086.5,0.0
MT,21973,KIT ESPLENDOR ILUMINADOR+ PERF+BARRA,5405,3303.00.10,10,Vda/Dev Vda Mer,1891.5,0.0
MT,21974,KIT CALENDARIO ADVENTO VINTAGE 2024,5405,3303.00.10,10,Vda/Dev Vda Mer,740.0,0.0
MT,21977,COLONIA VINT RODA MAGICA 100ML,5405,3303.00.20,10,Vda/Dev Vda Mer,1015.0,0.0
MT,21979,KIT PERF 25ML + SAB 50G FLOR DE CAJUEIRO,5405,3303.00.10,10,Vda/Dev Vda Mer,8880.0,0.0
MT,21980,KIT ESPLENDOR VELA 250G+SAB LIQ 500ML,5405,3401.30.00,10,Vda/Dev Vda Mer,4200.0,0.0
PA,10009,GEL PARA PERNAS E PES PINK 120 GR,5102,3304.99.90,10,Vda/Dev Vda Mer,21423.24,4165.05
PA,10011,CERA NUTRITIVA PINK 7 GR,5102,3304.30.00,10,Vda/Dev Vda Mer,29606.41,5751.76
PA,10011,CERA NUTRITIVA PINK 7 GR,6102,3304.30.00,10,Vda/Dev Vda Mer,70.0,8.4
PA,10012,ESFOLIANTE PEDRA POMES PINK 80 GR,6102,3304.30.00,10,Vda/Dev Vda Mer,35.5,4.26
PA,10012,ESFOLIANTE PEDRA POMES PINK 80 GR,5102,3304.30.00,10,Vda/Dev Vda Mer,19482.88,3784.15
PA,10014,MANTEIGA EMOLIENTE PINK 60 GR,6102,3304.30.00,10,Vda/Dev Vda Mer,40.0,4.8
PA,10014,MANTEIGA EMOLIENTE PINK 60 GR,5102,3304.30.00,10,Vda/Dev Vda Mer,24339.35,4722.56
PA,10019,SACHET ESCALDA PES PINK 5X15 GR,6102,3304.30.00,10,Vda/Dev Vda Mer,38.0,4.56
PA,10019,SACHET ESCALDA PES PINK 5X15 GR,5102,3304.30.00,10,Vda/Dev Vda Mer,13465.97,2615.82
PA,10023,TALCO CREMOSO ANTISSEPTICO PINK 100 GR,6102,3304.91.00,10,Vda/Dev Vda Mer,39.0,4.68
PA,10023,TALCO CREMOSO ANTISSEPTICO PINK 100 GR,5102,3304.91.00,10,Vda/Dev Vda Mer,12580.25,2442.48
PA,10024,SHAMPOO AZUL PET 5L,5405,3305.10.00,10,Vda/Dev Vda Mer,3087.0,0.0
PA,10025,SHAMPOO NEUTRO PET 5L,5405,3305.10.00,10,Vda/Dev Vda Mer,1444.27,0.0
PA,10026,COND NEUTRO PET 5L,5405,3305.90.00,10,Vda/Dev Vda Mer,374.85,0.0
PA,10029,SAB PET GLICERINA 90 GR,5102,3307.20.90,10,Vda/Dev Vda Mer,458.23,89.04
PA,10031,SAB PET COCO 100GR,5102,3307.20.90,10,Vda/Dev Vda Mer,473.54,92.43
PA,10037,PO OTOLOGICO 100 GR,5102,3005.90.90,10,Vda/Dev Vda Mer,192.31,36.89
PA,10038,PO HEMOSTATICO 25 GR,5102,3005.90.90,10,Vda/Dev Vda Mer,378.0,72.14
PA,10042,SAB VINTAGE SALOME 120 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,6221.41,0.0
PA,10043,SAB VINTAGE BENJOIM 120 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,16935.59,0.0
PA,10045,SAB VINTAGE UM SONHO 120 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,10423.18,0.0
PA,10063,SAB BARBEARIA 80 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,14043.48,0.0
PA,10065,ESPUMA DE BARBEAR 160 ML,5102,3307.10.00,10,Vda/Dev Vda Mer,6143.37,1194.32
PA,10067,ESPUMA DE BARBEAR 59 ML,5102,3307.10.00,10,Vda/Dev Vda Mer,3678.86,716.09
PA,10070,BALM POS BARBA 60 ML,5102,3307.10.00,10,Vda/Dev Vda Mer,2444.6,476.7
PA,10075,SAB DE COCO 100 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,1930.51,0.0
PA,10077,SAB DE ENXOFRE 90 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,6367.58,0.0
PA,10079,SAB DE LANOLINA 90 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,1649.18,0.0
PA,10102,DIFUSOR VINTAGE BENJOIM 235 ML,5102,3307.49.00,10,Vda/Dev Vda Mer,23966.75,4640.5
PA,10103,HIDRAT LACTATO DE AMONIO 180 GR,5102,3304.99.90,10,Vda/Dev Vda Mer,62.3,11.84
PA,10104,DIFUSOR VINTAGE SALOME 235 ML,5102,3307.49.00,10,Vda/Dev Vda Mer,15718.75,3052.89
PA,10110,DIFUSOR VINTAGE UM SONHO 235 ML,5102,3307.49.00,10,Vda/Dev Vda Mer,26773.25,5179.53
PA,10133,SAB GLIC TRADICIONAL 90 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,943.15,0.0
PA,10135,SAB GLIC AMENDOAS 90 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,582.4,0.0
PA,10136,SAB GLIC ERVA DOCE 90 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,421.2,0.0
PA,10143,MIX FRUTAS TROPICAIS 6X90 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,3572.8,0.0
PA,10153,DES AEROSOL ANTISSEP SPORT 100 ML,5405,3307.20.10,10,Vda/Dev Vda Mer,3104.34,0.0
PA,10156,DES AEROSOL ANTISSEP TRADICIONAL 100 ML,5405,3307.20.10,10,Vda/Dev Vda Mer,2352.0,0.0
PA,10157,SAB ANTISSEP TRADICIONAL 90 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,560.4,0.0
PA,10158,SAB ANTISSEP FRESH 90 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,326.46,0.0
PA,10159,SAB ANTISSEP SPORT 90 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,546.86,0.0
PA,10160,SAB GLIC BEBE TRADICIONAL 90 GR,6102,3401.11.90,10,Vda/Dev Vda Mer,14.0,1.68
PA,10160,SAB GLIC BEBE TRADICIONAL 90 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,1603.87,0.0
PA,10161,SAB GLIC BEBE LAVANDA 90 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,1064.7,0.0
PA,10162,SAB GLIC BEBE ERVA DOCE 90 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,1318.8,0.0
PA,10163,SAB LIQ BEBE TRADICIONAL 250 ML,5405,3401.30.00,10,Vda/Dev Vda Mer,10203.67,0.0
PA,10163,SAB LIQ BEBE TRADICIONAL 250 ML,5102,3401.30.00,10,Vda/Dev Vda Mer,3625.0,706.94
PA,10163,SAB LIQ BEBE TRADICIONAL 250 ML,6102,3401.30.00,10,Vda/Dev Vda Mer,25.0,3.0
PA,10164,SAB LIQ BEBE LAVANDA 250 ML,5102,3401.30.00,10,Vda/Dev Vda Mer,1670.0,325.74
PA,10164,SAB LIQ BEBE LAVANDA 250 ML,5405,3401.30.00,10,Vda/Dev Vda Mer,3284.75,0.0
PA,10165,SAB LIQ BEBE ERVA DOCE 250 ML,5102,3401.30.00,10,Vda/Dev Vda Mer,1955.0,381.46
PA,10165,SAB LIQ BEBE ERVA DOCE 250 ML,5405,3401.30.00,10,Vda/Dev Vda Mer,3985.0,0.0
PA,10166,TALCO BEBE 100 GR,5405,3304.91.00,10,Vda/Dev Vda Mer,16.65,0.0
PA,10166,TALCO BEBE 100 GR,5102,3304.91.00,10,Vda/Dev Vda Mer,3271.7,635.94
PA,10170,SH BEBE TRADICIONAL 250 ML,6102,3305.10.00,10,Vda/Dev Vda Mer,20.0,2.4
PA,10170,SH BEBE TRADICIONAL 250 ML,5405,3305.10.00,10,Vda/Dev Vda Mer,5327.0,0.0
PA,10171,SH BEBE LAVANDA 250 ML,5405,3305.10.00,10,Vda/Dev Vda Mer,2681.0,0.0
PA,10172,SH BEBE ERVA DOCE 250 ML,5405,3305.10.00,10,Vda/Dev Vda Mer,3423.0,0.0
PA,10173,COND BEBE ERVA DOCE 250 ML,5405,3305.90.00,10,Vda/Dev Vda Mer,1834.8,0.0
PA,10174,COND BEBE LAVANDA 250 ML,5405,3305.90.00,10,Vda/Dev Vda Mer,2080.8,0.0
PA,10175,COND BEBE TRADICIONAL 250 ML,5405,3305.90.00,10,Vda/Dev Vda Mer,3621.6,0.0
PA,10179,OLEO BEBE TRADICIONAL 120 ML,5405,3304.99.90,10,Vda/Dev Vda Mer,36.0,0.0
PA,10179,OLEO BEBE TRADICIONAL 120 ML,5102,3304.99.90,10,Vda/Dev Vda Mer,2092.0,407.36
PA,10180,OLEO BEBE ERVA DOCE 120 ML,5102,3304.99.90,10,Vda/Dev Vda Mer,1288.0,250.76
PA,10181,OLEO BEBE LAVANDA 120 ML,5102,3304.99.90,10,Vda/Dev Vda Mer,382.0,74.09
PA,10184,SAB TERR BENJOIM 90 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,2640.74,0.0
PA,10184,SAB TERR BENJOIM 90 GR,6102,3401.11.90,10,Vda/Dev Vda Mer,6.5,0.78
PA,10186,SAB TERR CALENDULA 90 GR,6102,3401.11.90,10,Vda/Dev Vda Mer,19.5,2.34
PA,10186,SAB TERR CALENDULA 90 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,2841.26,0.0
PA,10189,SAB TERR CAST BRASIL 90 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,2144.49,0.0
PA,10189,SAB TERR CAST BRASIL 90 GR,6102,3401.11.90,10,Vda/Dev Vda Mer,65.0,7.8
PA,10191,SAB LIQ TERR CAST BRASIL 300 ML,6102,3401.30.00,10,Vda/Dev Vda Mer,31.0,3.72
PA,10191,SAB LIQ TERR CAST BRASIL 300 ML,5102,3401.30.00,10,Vda/Dev Vda Mer,403.0,78.6
PA,10191,SAB LIQ TERR CAST BRASIL 300 ML,5405,3401.30.00,10,Vda/Dev Vda Mer,2295.78,0.0
PA,10194,SAB LIQ TERR CALENDULA 300 ML,5405,3401.30.00,10,Vda/Dev Vda Mer,7438.45,0.0
PA,10194,SAB LIQ TERR CALENDULA 300 ML,5102,3401.30.00,10,Vda/Dev Vda Mer,920.7,179.66
PA,10194,SAB LIQ TERR CALENDULA 300 ML,6102,3401.30.00,10,Vda/Dev Vda Mer,31.0,3.72
PA,10197,HIDRAT TERR CALENDULA 300 ML,5102,3304.99.90,10,Vda/Dev Vda Mer,10097.67,1965.52
PA,10197,HIDRAT TERR CALENDULA 300 ML,6102,3304.99.90,10,Vda/Dev Vda Mer,142.5,17.1
PA,10198,HIDRAT TERR CAST BRASIL 300 ML,5102,3304.99.90,10,Vda/Dev Vda Mer,4714.6,918.02
PA,10203,SAB TRAD ODOR DE ROSAS 90 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,3870.86,0.0
PA,10205,SAB TRAD NATURELLE 90 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,616.55,0.0
PA,10207,SAB TRAD AMAZONIAN 90 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,506.82,0.0
PA,10209,SAB TRAD TOQUE DE LAVANDA 90 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,1119.51,0.0
PA,10211,SAB TRAD FRESCOR DA MANHA 90 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,1111.82,0.0
PA,10219,SAB TRAD RAIZ DO ORIENTE 90 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,641.84,0.0
PA,10221,SAB MEDIT ALFAZEMA 100 GR,6102,3401.11.90,10,Vda/Dev Vda Mer,30.0,3.6
PA,10221,SAB MEDIT ALFAZEMA 100 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,2487.73,0.0
PA,10238,SAB AGUAS LAVANDA 150 GR,6102,3401.11.90,10,Vda/Dev Vda Mer,34.0,4.08
PA,10238,SAB AGUAS LAVANDA 150 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,24867.93,0.0
PA,10240,SAB AGUAS NEROLI 150 GR,6102,3401.11.90,10,Vda/Dev Vda Mer,17.0,2.04
PA,10240,SAB AGUAS NEROLI 150 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,20721.34,0.0
PA,10244,SH TERR CAST BRASIL 180 ML,6102,3305.10.00,10,Vda/Dev Vda Mer,28.0,3.36
PA,10244,SH TERR CAST BRASIL 180 ML,5405,3305.10.00,10,Vda/Dev Vda Mer,3052.74,0.0
PA,10245,SH TERR SETE ERVAS 180 ML,5405,3305.10.00,10,Vda/Dev Vda Mer,1505.03,0.0
PA,10246,SH TERR SALVIA CONFREY 180 ML,5405,3305.10.00,10,Vda/Dev Vda Mer,1943.41,0.0
PA,10247,COND TERR CAST BRASIL 180 ML,6102,3305.90.00,10,Vda/Dev Vda Mer,30.5,3.66
PA,10247,COND TERR CAST BRASIL 180 ML,5405,3305.90.00,10,Vda/Dev Vda Mer,3365.55,0.0
PA,10250,COND TERR SETE ERVAS 180 ML,5405,3305.90.00,10,Vda/Dev Vda Mer,1050.76,0.0
PA,10251,COND TERR SALVIA CONFREY 180 ML,5405,3305.90.00,10,Vda/Dev Vda Mer,883.19,0.0
PA,10252,SAB LIQ AMENITIES TERR CALENDULA 50 ML,5405,3401.30.00,10,Vda/Dev Vda Mer,15.5,0.0
PA,10254,SAB LIQ AMENITIES TERR CAST BRASIL 50 ML,5405,3401.30.00,10,Vda/Dev Vda Mer,136.51,0.0
PA,10257,SH AMENITIES TERR CAST BRASIL 50 ML,5405,3305.10.00,10,Vda/Dev Vda Mer,203.05,0.0
PA,10260,COND AMENITIES TERR CAST BRASIL 50 ML,5405,3305.90.00,10,Vda/Dev Vda Mer,100.75,0.0
PA,10261,OLEO TERR CALENDULA 120 ML,6102,3304.99.90,10,Vda/Dev Vda Mer,84.0,10.08
PA,10261,OLEO TERR CALENDULA 120 ML,5102,3304.99.90,10,Vda/Dev Vda Mer,7314.55,1420.35
PA,10264,OLEO TERR CAST BRASIL 120 ML,5102,3304.99.90,10,Vda/Dev Vda Mer,3454.5,672.31
PA,10264,OLEO TERR CAST BRASIL 120 ML,6102,3304.99.90,10,Vda/Dev Vda Mer,84.0,10.08
PA,10271,VELA TERR CALENDULA 180 GR,6102,3406.00.00,10,Vda/Dev Vda Mer,87.5,10.5
PA,10271,VELA TERR CALENDULA 180 GR,5102,3406.00.00,10,Vda/Dev Vda Mer,12570.89,2442.71
PA,10280,MANTEIGA TERR CAST BRASIL 200 GR,5102,3304.99.90,10,Vda/Dev Vda Mer,4036.5,783.4
PA,10281,MANTEIGA TERR CALENDULA 200 GR,5102,3304.99.90,10,Vda/Dev Vda Mer,23763.3,4621.97
PA,10281,MANTEIGA TERR CALENDULA 200 GR,5405,3304.99.90,10,Vda/Dev Vda Mer,60.75,0.0
PA,10284,ESFOLIANTE TERR CALENDULA 200 GR,5102,3304.99.90,10,Vda/Dev Vda Mer,22396.5,4355.69
PA,10284,ESFOLIANTE TERR CALENDULA 200 GR,6102,3304.99.90,10,Vda/Dev Vda Mer,79.0,9.48
PA,10285,ESFOLIANTE TERR CAST BRASIL 200 GR,5102,3304.99.90,10,Vda/Dev Vda Mer,3416.75,664.85
PA,10286,SAIS DE BANHO TERR CAST BRASIL 5X15 GR,5102,3307.30.00,10,Vda/Dev Vda Mer,200.0,38.25
PA,10287,SAIS DE BANHO TERR CALENDULA 5X15 GR,5102,3307.30.00,10,Vda/Dev Vda Mer,1977.5,384.37
PA,10287,SAIS DE BANHO TERR CALENDULA 5X15 GR,6102,3307.30.00,10,Vda/Dev Vda Mer,50.0,6.0
PA,10302,LOCAO FACIAL HIDRA C 50 GR,5102,3304.99.90,10,Vda/Dev Vda Mer,2537.76,488.1
PA,10622,DIFUSOR TERR LAVANDA 250 ML,5102,3307.49.00,10,Vda/Dev Vda Mer,21258.08,4127.76
PA,10626,VELA TERR LAVANDA 180 GR,5102,3406.00.00,10,Vda/Dev Vda Mer,11571.86,2244.98
PA,10626,VELA TERR LAVANDA 180 GR,6102,3406.00.00,10,Vda/Dev Vda Mer,87.5,10.5
PA,10736,CR CUTICULAS PINK 100 GR,6102,3304.30.00,10,Vda/Dev Vda Mer,33.5,4.02
PA,10736,CR CUTICULAS PINK 100 GR,5102,3304.30.00,10,Vda/Dev Vda Mer,4154.24,807.37
PA,10939,GEL PARA CALOS E BOLHAS PINK 45 GR,5102,3304.99.90,10,Vda/Dev Vda Mer,12452.37,2420.35
PA,10951,DES AEROSOL ANTISSEP FRESH 100 ML,5405,3307.20.10,10,Vda/Dev Vda Mer,3316.8,0.0
PA,10953,CR MAOS ANTI ODOR PINK 60 GR,6102,3304.99.90,10,Vda/Dev Vda Mer,38.0,4.56
PA,10953,CR MAOS ANTI ODOR PINK 60 GR,5102,3304.99.90,10,Vda/Dev Vda Mer,13040.86,2535.96
PA,11447,SAB ORIG LIMAO SICILIANO 100 GR,5405,3401.11.90,10,Vda/Dev Vda Mer,5039.15,0.0
PA,11447,SAB ORIG LIMAO SICILIANO 100 GR,6102,3401.11.90,10,Vda/Dev Vda Mer,6.0,0.72
PA,11596,DEO COLONIA MEDIT ALFAZEMA 200 ML,6102,3307.20.10,10,Vda/Dev Vda Mer,90.5,10.86
PA,11596,DEO COLONIA MEDIT ALFAZEMA 200 ML,5405,3307.20.10,10,Vda/Dev Vda Mer,58170.84,0.0
PA,11597,DEO COLONIA MEDIT LIMAO SICILIANO 200 ML,5405,3307.20.10,10,Vda/Dev Vda Mer,40522.14,0.0
PA,11597,DEO COLONIA MEDIT LIMAO SICILIANO 200 ML,6102,3307.20.10,10,Vda/Dev Vda Mer,90.5,10.86
PA,11698,CR MAOS TERR LAVANDA 50 ML,6102,3304.99.90,10,Vda/Dev Vda Mer,50.0,6.0
PA,11698,CR MAOS TERR LAVANDA 50 ML,5102,3304.99.90,10,Vda/Dev Vda Mer,6096.44,1182.97
PA,11699,ESFOLIANTE TERR LAVANDA 200 GR,5102,3304.99.90,10,Vda/Dev Vda Mer,12422.75,2412.2
PA,11700,MANTEIGA TERR LAVANDA 200 GR,5102,3304.99.90,10,Vda/Dev Vda Mer,11540.59,2237.27
